company_id,flight_number,scheduled_departure_date_local,scheduled_departure_station_code,scheduled_arrival_station_code,scheduled_departure_datetime_local,scheduled_arrival_datetime_local,actual_departure_datetime_local,actual_arrival_datetime_local,total_seats,fleet_type,carrier,scheduled_ground_time_minutes,actual_ground_time_minutes,minimum_turn_minutes,departure_delay,ground_time_pressure,scheduled_flight_duration,ground_time_diff,total_pax,children_count,stroller_users,lap_child_count,ssr_count,Hot Transfer,checked_bags,transfer_bags,load_factor,transfer_bag_ratio,difficulty_score,daily_rank,difficulty_class
OO,5121,2025-08-14,ORD,FOD,2025-08-14 07:45:00+00:00,2025-08-14 09:20:00+00:00,2025-08-14 07:35:00+00:00,2025-08-14 09:53:00+00:00,50,CRJ-200,Express,85,96,29,-10.0,-56,95.0,56,5,0,0,0,0.0,0,2,0,0.1,0.0,1.4959652649801753,559.0,Easy
G7,4590,2025-08-07,ORD,MDT,2025-08-07 16:45:00+00:00,2025-08-07 19:52:00+00:00,2025-08-07 16:42:00+00:00,2025-08-07 19:40:00+00:00,50,CRJ-550,Express,50,62,29,-3.0,-21,187.0,21,53,2,1,0,5.0,5,5,15,1.0,0.75,3.6699302122118453,38.0,Difficult
UA,310,2025-08-13,ORD,MCI,2025-08-13 15:53:00+00:00,2025-08-13 17:31:00+00:00,2025-08-13 15:52:00+00:00,2025-08-13 17:25:00+00:00,126,A319-100,Mainline,65,81,43,-1.0,-22,98.0,22,130,3,0,1,2.0,5,32,62,1.0,0.6595744680851063,3.4133138138781636,220.0,Medium
UA,1823,2025-08-06,ORD,IAH,2025-08-06 07:10:00+00:00,2025-08-06 10:04:00+00:00,2025-08-06 07:06:00+00:00,2025-08-06 09:43:00+00:00,200,A321-2NX,Mainline,105,140,68,-4.0,-37,174.0,37,234,10,3,1,5.0,2,95,19,1.0,0.16666666666666666,3.118067509003235,336.0,Medium
UA,561,2025-08-01,ORD,MCI,2025-08-01 12:49:00+00:00,2025-08-01 14:24:00+00:00,2025-08-01 12:44:00+00:00,2025-08-01 14:22:00+00:00,179,B737-900,Mainline,67,72,56,-5.0,-11,95.0,11,223,14,3,3,1.0,7,57,53,1.0,0.4818181818181818,3.3495830674442653,264.0,Medium
UA,1564,2025-08-05,ORD,MSP,2025-08-05 20:05:00+00:00,2025-08-05 21:43:00+00:00,2025-08-05 20:08:00+00:00,2025-08-05 21:53:00+00:00,166,B737-800,Mainline,105,63,51,3.0,-54,98.0,54,213,9,1,1,3.0,0,11,86,1.0,0.8865979381443299,3.8515256154596593,20.0,Difficult
UA,1674,2025-08-10,ORD,AUA,2025-08-10 08:35:00+00:00,2025-08-10 14:50:00+00:00,2025-08-10 08:34:00+00:00,2025-08-10 14:42:00+00:00,179,B737-900,Mainline,66,71,70,-1.0,4,375.0,-4,230,15,5,2,4.0,38,43,42,1.0,0.49411764705882355,3.550269911541495,86.0,Difficult
OO,5977,2025-08-05,ORD,ICT,2025-08-05 12:45:00+00:00,2025-08-05 14:48:00+00:00,2025-08-05 12:41:00+00:00,2025-08-05 14:54:00+00:00,76,ERJ-175,Express,47,46,34,-4.0,-13,123.0,13,71,5,1,0,2.0,15,6,14,0.9342105263157895,0.7,3.4294386534973054,213.0,Medium
UA,2665,2025-08-04,ORD,IAH,2025-08-04 21:07:00+00:00,2025-08-04 23:57:00+00:00,2025-08-04 21:58:00+00:00,2025-08-05 00:32:00+00:00,179,B737-MAX9,Mainline,385,451,56,51.0,-329,170.0,329,198,4,1,2,2.0,11,62,28,1.0,0.3111111111111111,3.000332865368573,387.0,Medium
OO,5646,2025-08-04,ORD,ATW,2025-08-04 13:59:00+00:00,2025-08-04 15:10:00+00:00,2025-08-04 13:59:00+00:00,2025-08-04 15:19:00+00:00,50,CRJ-200,Express,114,87,29,0.0,-85,71.0,85,49,0,0,1,0.0,11,25,14,0.98,0.358974358974359,2.861636117089292,472.0,Easy
OO,5948,2025-08-15,ORD,BNA,2025-08-15 15:45:00+00:00,2025-08-15 17:32:00+00:00,2025-08-15 15:51:00+00:00,2025-08-15 17:49:00+00:00,76,ERJ-175,Express,160,39,34,6.0,-126,107.0,126,69,0,0,0,0.0,4,22,36,0.9078947368421053,0.6206896551724138,3.097193219953966,389.0,Medium
UA,1215,2025-08-08,ORD,ANC,2025-08-08 09:25:00+00:00,2025-08-08 13:17:00+00:00,2025-08-08 09:15:00+00:00,2025-08-08 12:44:00+00:00,166,B737-MAX8,Mainline,81,75,51,-10.0,-30,232.0,30,181,8,3,0,4.0,3,34,133,1.0,0.7964071856287425,3.7812974856001236,23.0,Difficult
UA,1742,2025-08-04,ORD,JAX,2025-08-04 18:26:00+00:00,2025-08-04 22:00:00+00:00,2025-08-04 18:21:00+00:00,2025-08-04 22:11:00+00:00,166,B737-800,Mainline,81,62,51,-5.0,-30,214.0,30,195,11,1,0,3.0,0,54,52,1.0,0.49056603773584906,3.414546506061468,147.0,Medium
UA,1980,2025-08-12,ORD,LGA,2025-08-12 06:00:00+00:00,2025-08-12 09:11:00+00:00,2025-08-12 05:50:00+00:00,2025-08-12 09:08:00+00:00,166,B737-800,Mainline,590,579,51,-10.0,-539,191.0,539,122,0,0,0,1.0,8,22,4,0.7349397590361446,0.15384615384615385,2.390475424989087,460.0,Easy
G7,4584,2025-08-11,ORD,TUL,2025-08-11 20:07:00+00:00,2025-08-11 22:15:00+00:00,2025-08-11 20:04:00+00:00,2025-08-11 22:35:00+00:00,50,CRJ-550,Express,87,62,29,-3.0,-58,128.0,58,47,0,0,0,1.0,0,13,29,0.94,0.6904761904761905,3.2736217813198882,264.0,Medium
UA,1811,2025-08-01,ORD,MSP,2025-08-01 12:45:00+00:00,2025-08-01 14:28:00+00:00,2025-08-01 13:39:00+00:00,2025-08-01 15:01:00+00:00,166,B737-800,Mainline,14,64,51,54.0,37,103.0,-37,201,14,2,0,14.0,9,49,117,1.0,0.7048192771084337,4.341506341547598,1.0,Difficult
UA,791,2025-08-03,ORD,DEN,2025-08-03 07:10:00+00:00,2025-08-03 08:58:00+00:00,2025-08-03 07:15:00+00:00,2025-08-03 09:21:00+00:00,200,A321-2NX,Mainline,112,127,68,5.0,-44,108.0,44,225,9,2,3,2.0,13,122,10,1.0,0.07575757575757576,2.8233990703593337,508.0,Easy
UA,763,2025-08-04,ORD,PWM,2025-08-04 10:58:00+00:00,2025-08-04 14:24:00+00:00,2025-08-04 10:53:00+00:00,2025-08-04 14:15:00+00:00,166,B737-800,Mainline,79,90,51,-5.0,-28,206.0,28,203,14,4,2,3.0,0,57,35,1.0,0.3804347826086957,3.3382904424611235,186.0,Medium
G7,4431,2025-08-05,ORD,MSN,2025-08-05 15:40:00+00:00,2025-08-05 16:45:00+00:00,2025-08-05 15:36:00+00:00,2025-08-05 16:45:00+00:00,50,CRJ-550,Express,51,50,29,-4.0,-22,65.0,22,50,1,0,0,2.0,16,1,13,1.0,0.9285714285714286,3.698900864136169,58.0,Difficult
OO,5852,2025-08-02,ORD,HSV,2025-08-02 10:46:00+00:00,2025-08-02 12:37:00+00:00,2025-08-02 13:56:00+00:00,2025-08-02 16:17:00+00:00,70,ERJ-175,Express,-140,37,34,190.0,174,111.0,-174,81,5,0,1,3.0,6,17,31,1.0,0.6458333333333334,3.498163238316141,231.0,Medium
OO,5607,2025-08-03,ORD,TUS,2025-08-03 09:20:00+00:00,2025-08-03 11:26:00+00:00,2025-08-03 09:13:00+00:00,2025-08-03 10:59:00+00:00,70,ERJ-175,Express,783,667,34,-7.0,-749,126.0,749,69,2,0,0,5.0,3,24,23,0.9857142857142858,0.48936170212765956,3.3101206671283854,264.0,Medium
UA,481,2025-08-09,ORD,RNO,2025-08-09 19:52:00+00:00,2025-08-09 22:19:00+00:00,2025-08-09 21:33:00+00:00,2025-08-10 00:07:00+00:00,126,B737-700,Mainline,97,202,100,101.0,3,147.0,-3,171,12,2,0,2.0,8,34,71,1.0,0.6761904761904762,3.6017884973680614,144.0,Medium
UA,2481,2025-08-06,ORD,SYR,2025-08-06 18:20:00+00:00,2025-08-06 21:16:00+00:00,2025-08-06 20:40:00+00:00,2025-08-06 23:44:00+00:00,150,A320-200,Mainline,70,178,46,140.0,-24,176.0,24,113,4,0,0,1.0,0,10,56,0.7533333333333333,0.8484848484848485,3.340556529383492,219.0,Medium
UA,1100,2025-08-04,ORD,PDX,2025-08-04 07:10:00+00:00,2025-08-04 09:42:00+00:00,2025-08-04 07:28:00+00:00,2025-08-04 09:35:00+00:00,179,B737-900,Mainline,484,517,56,18.0,-428,152.0,428,211,9,1,1,4.0,26,83,5,1.0,0.056818181818181816,2.894985008480705,454.0,Easy
YX,3535,2025-08-13,ORD,MSN,2025-08-13 12:45:00+00:00,2025-08-13 13:54:00+00:00,2025-08-13 12:44:00+00:00,2025-08-13 13:38:00+00:00,76,ERJ-175,Express,47,62,34,-1.0,-13,69.0,13,68,2,0,0,0.0,13,11,22,0.8947368421052632,0.6666666666666666,3.1805203078227944,355.0,Medium
UA,1209,2025-08-10,ORD,EWR,2025-08-10 21:32:00+00:00,2025-08-11 00:53:00+00:00,2025-08-10 22:36:00+00:00,2025-08-11 02:18:00+00:00,179,B737-900,Mainline,124,167,119,64.0,-5,201.0,5,193,4,0,2,2.0,0,51,24,1.0,0.32,3.0251727603816962,426.0,Easy
UA,1205,2025-08-11,ORD,EWR,2025-08-11 11:46:00+00:00,2025-08-11 15:12:00+00:00,2025-08-11 11:44:00+00:00,2025-08-11 14:59:00+00:00,179,B737-900,Mainline,67,103,56,-2.0,-11,206.0,11,202,7,4,2,3.0,2,103,27,1.0,0.2076923076923077,3.0015105714647925,438.0,Easy
UA,307,2025-08-02,ORD,COS,2025-08-02 09:15:00+00:00,2025-08-02 11:08:00+00:00,2025-08-02 09:07:00+00:00,2025-08-02 10:50:00+00:00,126,B737-700,Mainline,102,94,43,-8.0,-59,113.0,59,166,10,2,0,0.0,4,48,55,1.0,0.5339805825242718,3.2801040505520462,375.0,Medium
G7,4507,2025-08-01,ORD,CHA,2025-08-01 20:14:00+00:00,2025-08-01 22:59:00+00:00,2025-08-01 20:18:00+00:00,2025-08-01 23:08:00+00:00,50,CRJ-550,Express,79,57,29,4.0,-50,165.0,50,46,0,0,0,0.0,0,4,27,0.92,0.8709677419354839,3.413729448026272,227.0,Medium
YX,3542,2025-08-03,ORD,YUL,2025-08-03 17:58:00+00:00,2025-08-03 21:29:00+00:00,2025-08-03 18:42:00+00:00,2025-08-03 21:58:00+00:00,76,ERJ-175,Express,62,91,42,44.0,-20,211.0,20,71,0,0,0,3.0,8,34,13,0.9342105263157895,0.2765957446808511,2.8835796351323943,491.0,Easy
UA,1398,2025-08-15,ORD,ATL,2025-08-15 18:20:00+00:00,2025-08-15 21:29:00+00:00,2025-08-15 18:18:00+00:00,2025-08-15 21:15:00+00:00,166,B737-800,Mainline,225,254,51,-2.0,-174,189.0,174,94,0,0,0,1.0,0,18,43,0.5662650602409639,0.7049180327868853,2.888287264942652,481.0,Easy
YX,3551,2025-08-07,ORD,SDF,2025-08-07 19:40:00+00:00,2025-08-07 22:14:00+00:00,2025-08-07 19:43:00+00:00,2025-08-07 21:59:00+00:00,76,ERJ-175,Express,47,42,39,3.0,-8,154.0,8,51,2,1,0,1.0,4,8,14,0.6710526315789473,0.6363636363636364,2.9619690235825553,461.0,Easy
G7,4436,2025-08-13,ORD,SGF,2025-08-13 12:45:00+00:00,2025-08-13 14:31:00+00:00,2025-08-13 12:38:00+00:00,2025-08-13 14:12:00+00:00,50,CRJ-550,Express,40,55,29,-7.0,-11,106.0,11,60,3,1,0,3.0,9,1,21,1.0,0.9545454545454546,3.823315743037406,16.0,Difficult
G7,4186,2025-08-11,ORD,MLI,2025-08-11 20:20:00+00:00,2025-08-11 21:37:00+00:00,2025-08-11 20:14:00+00:00,2025-08-11 21:26:00+00:00,50,CRJ-550,Express,115,118,29,-6.0,-86,77.0,86,59,3,0,0,2.0,0,3,26,1.0,0.896551724137931,3.6948868710978084,41.0,Difficult
OO,5140,2025-08-08,ORD,CMX,2025-08-08 21:05:00+00:00,2025-08-08 23:44:00+00:00,2025-08-08 21:34:00+00:00,2025-08-09 00:19:00+00:00,50,CRJ-200,Express,61,55,29,29.0,-32,159.0,32,56,4,0,1,0.0,6,18,10,1.0,0.35714285714285715,2.957451975479809,470.0,Easy
OO,5021,2025-08-05,ORD,SUX,2025-08-05 09:48:00+00:00,2025-08-04 22:40:00+00:00,2025-08-05 09:48:00+00:00,2025-08-05 10:37:00+00:00,50,CRJ-200,Express,124,116,29,0.0,-95,-668.0,95,52,2,1,1,0.0,0,27,19,1.0,0.41304347826086957,2.9845675129840314,444.0,Easy
OO,4645,2025-08-03,ORD,FWA,2025-08-03 11:05:00+00:00,2025-08-03 13:17:00+00:00,2025-08-03 10:56:00+00:00,2025-08-03 13:02:00+00:00,50,CRJ-200,Express,88,79,29,-9.0,-59,132.0,59,49,1,0,0,0.0,0,17,20,0.98,0.5405405405405406,3.0992575439617713,395.0,Medium
UA,1693,2025-08-14,ORD,DCA,2025-08-14 13:55:00+00:00,2025-08-14 17:01:00+00:00,2025-08-14 13:50:00+00:00,2025-08-14 16:31:00+00:00,126,A319-100,Mainline,58,68,43,-5.0,-15,186.0,15,80,3,0,0,0.0,19,10,9,0.6349206349206349,0.47368421052631576,2.691058302144118,522.0,Easy
YX,3699,2025-08-02,ORD,PIT,2025-08-02 18:05:00+00:00,2025-08-02 20:50:00+00:00,2025-08-02 19:34:00+00:00,2025-08-02 21:57:00+00:00,76,ERJ-175,Express,35,36,34,89.0,-1,165.0,1,99,5,1,2,4.0,18,4,45,1.0,0.9183673469387755,3.873104317109863,38.0,Difficult
UA,1097,2025-08-06,ORD,DCA,2025-08-06 11:15:00+00:00,2025-08-06 14:13:00+00:00,2025-08-06 11:37:00+00:00,2025-08-06 14:20:00+00:00,166,B737-800,Mainline,22,46,51,22.0,29,178.0,-29,109,5,0,0,0.0,0,25,17,0.6566265060240963,0.40476190476190477,2.6705769491952056,474.0,Easy
G7,4445,2025-08-04,ORD,BHM,2025-08-04 10:55:00+00:00,2025-08-04 12:55:00+00:00,2025-08-04 11:18:00+00:00,2025-08-04 13:15:00+00:00,50,CRJ-550,Express,101,24,29,23.0,-72,120.0,72,49,0,0,0,0.0,1,20,9,0.98,0.3103448275862069,2.803849358338645,491.0,Easy
YX,3604,2025-08-13,ORD,CMH,2025-08-13 19:35:00+00:00,2025-08-13 22:08:00+00:00,2025-08-13 19:44:00+00:00,2025-08-13 22:08:00+00:00,76,ERJ-175,Express,49,63,39,9.0,-10,153.0,10,81,3,1,0,2.0,10,28,24,1.0,0.46153846153846156,3.1761955404053923,358.0,Medium
OO,5437,2025-08-05,ORD,DLH,2025-08-05 12:50:00+00:00,2025-08-05 14:28:00+00:00,2025-08-05 12:43:00+00:00,2025-08-05 14:23:00+00:00,50,CRJ-550,Express,46,55,29,-7.0,-17,98.0,17,60,2,1,1,4.0,1,10,26,1.0,0.7222222222222222,3.5812163014506906,117.0,Difficult
OO,6004,2025-08-08,ORD,SUN,2025-08-08 19:35:00+00:00,2025-08-08 22:36:00+00:00,2025-08-08 19:34:00+00:00,2025-08-08 22:11:00+00:00,70,ERJ-175,Express,40,70,34,-1.0,-6,181.0,6,63,6,1,0,0.0,17,6,11,0.9,0.6470588235294118,3.237314816576123,312.0,Medium
OO,5269,2025-08-13,ORD,PIA,2025-08-13 13:55:00+00:00,2025-08-13 15:03:00+00:00,2025-08-13 13:51:00+00:00,2025-08-13 14:44:00+00:00,50,CRJ-200,Express,51,66,29,-4.0,-22,68.0,22,49,1,1,0,1.0,0,23,26,0.98,0.5306122448979592,3.1445176924277694,374.0,Medium
OO,4780,2025-08-09,ORD,CAK,2025-08-09 11:00:00+00:00,2025-08-09 13:34:00+00:00,2025-08-09 10:51:00+00:00,2025-08-09 13:22:00+00:00,50,CRJ-550,Express,70,75,29,-9.0,-41,154.0,41,53,2,0,1,2.0,0,5,15,1.0,0.75,3.5023886549065084,209.0,Medium
G7,4597,2025-08-15,ORD,ROA,2025-08-15 07:15:00+00:00,2025-08-15 10:14:00+00:00,2025-08-15 07:05:00+00:00,2025-08-15 09:46:00+00:00,50,CRJ-550,Express,650,622,29,-10.0,-621,179.0,621,51,1,0,0,2.0,9,6,7,1.0,0.5384615384615384,3.204566021376129,321.0,Medium
UA,1082,2025-08-10,ORD,PIT,2025-08-10 14:12:00+00:00,2025-08-10 16:53:00+00:00,2025-08-10 14:32:00+00:00,2025-08-10 17:06:00+00:00,150,A320-200,Mainline,90,55,46,20.0,-44,161.0,44,157,6,1,2,2.0,1,35,52,1.0,0.5977011494252874,3.393917405272216,179.0,Medium
UA,970,2025-08-07,ORD,FCO,2025-08-07 15:50:00+00:00,2025-08-08 07:55:00+00:00,2025-08-07 15:54:00+00:00,2025-08-08 07:59:00+00:00,318,B787-10,Mainline,160,172,155,4.0,-5,965.0,5,248,17,3,0,3.0,5,105,31,0.779874213836478,0.22794117647058823,2.9779418245591707,456.0,Easy
UA,2099,2025-08-02,ORD,IAH,2025-08-02 09:46:00+00:00,2025-08-02 12:40:00+00:00,2025-08-02 09:50:00+00:00,2025-08-02 12:30:00+00:00,179,B737-MAX9,Mainline,125,137,56,4.0,-69,174.0,69,218,13,2,3,11.0,0,93,61,1.0,0.3961038961038961,3.781139646127744,61.0,Difficult
OO,4778,2025-08-09,ORD,FAR,2025-08-09 08:45:00+00:00,2025-08-09 10:57:00+00:00,2025-08-09 08:41:00+00:00,2025-08-09 11:10:00+00:00,50,CRJ-200,Express,55,57,29,-4.0,-26,132.0,26,47,1,0,1,0.0,4,28,9,0.94,0.24324324324324326,2.7013911652694587,510.0,Easy
UA,1660,2025-08-04,ORD,SFO,2025-08-04 16:50:00+00:00,2025-08-04 19:36:00+00:00,2025-08-04 18:07:00+00:00,2025-08-04 20:35:00+00:00,234,B757-300,Mainline,9,66,66,77.0,57,166.0,-57,271,9,1,1,2.0,8,90,49,1.0,0.35251798561151076,3.1599297599093403,293.0,Medium
UA,1314,2025-08-11,ORD,IAH,2025-08-11 14:26:00+00:00,2025-08-11 17:25:00+00:00,2025-08-11 14:25:00+00:00,2025-08-11 17:23:00+00:00,200,A321-2NX,Mainline,72,89,62,-1.0,-10,179.0,10,202,5,0,0,3.0,0,121,35,1.0,0.22435897435897437,2.9843450136711445,452.0,Easy
YX,3535,2025-08-10,ORD,DSM,2025-08-10 13:12:00+00:00,2025-08-10 14:44:00+00:00,2025-08-10 14:27:00+00:00,2025-08-10 15:50:00+00:00,76,ERJ-175,Express,80,183,34,75.0,-46,92.0,46,80,1,0,1,2.0,4,23,29,1.0,0.5576923076923077,3.2527960503148194,264.0,Medium
UA,490,2025-08-05,ORD,SAT,2025-08-05 08:45:00+00:00,2025-08-05 11:45:00+00:00,2025-08-05 08:40:00+00:00,2025-08-05 11:26:00+00:00,126,B737-700,Mainline,64,77,43,-5.0,-21,180.0,21,118,2,0,0,1.0,11,39,18,0.9365079365079365,0.3157894736842105,2.8591106100148638,473.0,Easy
YX,3493,2025-08-03,ORD,DTW,2025-08-03 21:25:00+00:00,2025-08-03 23:57:00+00:00,2025-08-03 21:43:00+00:00,2025-08-03 23:59:00+00:00,76,ERJ-175,Express,60,42,34,18.0,-26,152.0,26,72,0,0,0,1.0,0,1,65,0.9473684210526315,0.9848484848484849,3.636107105389186,54.0,Difficult
UA,1531,2025-08-10,ORD,DSM,2025-08-10 20:20:00+00:00,2025-08-10 21:47:00+00:00,2025-08-10 20:17:00+00:00,2025-08-10 21:40:00+00:00,126,A319-100,Mainline,120,109,43,-3.0,-77,87.0,77,93,2,0,0,1.0,3,19,34,0.7380952380952381,0.6415094339622641,3.0364475298233384,420.0,Easy
UA,1643,2025-08-08,ORD,SEA,2025-08-08 07:10:00+00:00,2025-08-08 09:50:00+00:00,2025-08-08 07:09:00+00:00,2025-08-08 09:49:00+00:00,179,B737-900,Mainline,160,182,62,-1.0,-98,160.0,98,209,8,2,0,3.0,50,62,3,1.0,0.046153846153846156,2.8224632945032138,513.0,Easy
OO,5946,2025-08-09,ORD,RAP,2025-08-09 20:05:00+00:00,2025-08-09 21:46:00+00:00,2025-08-09 19:58:00+00:00,2025-08-09 21:11:00+00:00,70,ERJ-175,Express,77,49,34,-7.0,-43,101.0,43,80,7,2,0,0.0,0,1,49,1.0,0.98,3.7602133105454842,56.0,Difficult
G7,4517,2025-08-08,ORD,SCE,2025-08-08 14:10:00+00:00,2025-08-08 17:01:00+00:00,2025-08-08 14:03:00+00:00,2025-08-08 17:36:00+00:00,50,CRJ-550,Express,125,137,29,-7.0,-96,171.0,96,47,0,0,0,0.0,5,7,20,0.94,0.7407407407407407,3.2767213938683195,286.0,Medium
UA,118,2025-08-11,ORD,EDI,2025-08-11 18:40:00+00:00,2025-08-12 08:25:00+00:00,2025-08-11 18:44:00+00:00,2025-08-12 08:16:00+00:00,176,B757-200,Mainline,90,116,75,4.0,-15,825.0,15,139,3,1,0,4.0,0,42,54,0.7897727272727273,0.5625,3.184595740194434,326.0,Medium
UA,1620,2025-08-11,ORD,SEA,2025-08-11 08:50:00+00:00,2025-08-11 11:37:00+00:00,2025-08-11 08:44:00+00:00,2025-08-11 11:27:00+00:00,200,A321-2NX,Mainline,72,84,62,-6.0,-10,167.0,10,229,7,1,1,5.0,12,48,62,1.0,0.5636363636363636,3.539798294240704,121.0,Difficult
G7,4387,2025-08-10,ORD,CID,2025-08-10 09:20:00+00:00,2025-08-10 10:40:00+00:00,2025-08-10 09:20:00+00:00,2025-08-10 11:24:00+00:00,50,CRJ-550,Express,96,95,29,0.0,-67,80.0,67,50,0,0,1,2.0,0,0,47,1.0,1.0,3.764041994750656,14.0,Difficult
UA,2201,2025-08-05,ORD,MCO,2025-08-05 14:01:00+00:00,2025-08-05 18:00:00+00:00,2025-08-05 14:04:00+00:00,2025-08-05 17:45:00+00:00,179,B737-900,Mainline,67,93,56,3.0,-11,239.0,11,252,20,4,1,6.0,14,52,39,1.0,0.42857142857142855,3.675092648302683,69.0,Difficult
UA,2144,2025-08-12,ORD,YYZ,2025-08-12 18:34:00+00:00,2025-08-12 15:46:00+00:00,2025-08-12 18:34:00+00:00,2025-08-12 19:15:00+00:00,126,A319-100,Mainline,76,108,52,0.0,-24,-168.0,24,135,4,0,2,3.0,3,39,24,1.0,0.38095238095238093,3.1530400269733727,279.0,Medium
OO,5392,2025-08-08,ORD,OKC,2025-08-08 19:36:00+00:00,2025-08-08 22:03:00+00:00,2025-08-08 19:55:00+00:00,2025-08-08 22:32:00+00:00,76,ERJ-175,Express,47,36,34,19.0,-13,147.0,13,66,1,0,0,1.0,5,15,29,0.868421052631579,0.6590909090909091,3.180384782407965,351.0,Medium
UA,1030,2025-08-05,ORD,ABQ,2025-08-05 19:35:00+00:00,2025-08-05 21:50:00+00:00,2025-08-05 20:21:00+00:00,2025-08-05 22:35:00+00:00,126,A319-100,Mainline,60,44,43,46.0,-17,135.0,17,164,15,3,3,2.0,22,11,45,1.0,0.8035714285714286,3.8095847030749064,26.0,Difficult
OO,5138,2025-08-05,ORD,MGW,2025-08-05 21:13:00+00:00,2025-08-05 23:59:00+00:00,2025-08-05 21:16:00+00:00,2025-08-05 23:52:00+00:00,50,CRJ-200,Express,63,46,29,3.0,-34,166.0,34,33,2,0,0,1.0,11,9,13,0.66,0.5909090909090909,2.894528092505822,463.0,Easy
OO,5819,2025-08-08,ORD,DLH,2025-08-08 09:00:00+00:00,2025-08-08 10:51:00+00:00,2025-08-08 09:10:00+00:00,2025-08-08 10:59:00+00:00,50,CRJ-550,Express,74,91,29,10.0,-45,111.0,45,46,0,0,0,2.0,0,6,21,0.92,0.7777777777777778,3.4132313248078034,191.0,Medium
OO,5337,2025-08-10,ORD,ROA,2025-08-10 14:00:00+00:00,2025-08-10 17:00:00+00:00,2025-08-10 14:23:00+00:00,2025-08-10 17:07:00+00:00,76,ERJ-175,Express,47,63,34,23.0,-13,180.0,13,77,1,0,0,1.0,7,17,22,1.0,0.5641025641025641,3.2063763720053777,293.0,Medium
UA,793,2025-08-07,ORD,DFW,2025-08-07 16:20:00+00:00,2025-08-07 18:58:00+00:00,2025-08-07 16:32:00+00:00,2025-08-07 18:58:00+00:00,126,A319-100,Mainline,97,49,43,12.0,-54,158.0,54,139,5,1,0,2.0,0,27,80,1.0,0.7476635514018691,3.5548301911619884,89.0,Difficult
YX,3409,2025-08-01,ORD,YOW,2025-08-01 13:56:00+00:00,2025-08-01 17:06:00+00:00,2025-08-01 14:01:00+00:00,2025-08-01 17:31:00+00:00,76,ERJ-175,Express,50,33,42,5.0,-8,190.0,8,81,2,0,0,1.0,8,19,38,1.0,0.6666666666666666,3.3482766689047585,266.0,Medium
OO,5395,2025-08-09,ORD,GSO,2025-08-09 13:44:00+00:00,2025-08-09 16:51:00+00:00,2025-08-09 13:39:00+00:00,2025-08-09 16:27:00+00:00,70,ERJ-175,Express,58,46,34,-5.0,-24,187.0,24,68,1,0,0,1.0,5,18,25,0.9714285714285714,0.5813953488372093,3.196251387057568,390.0,Medium
G7,4504,2025-08-15,ORD,CHA,2025-08-15 08:45:00+00:00,2025-08-15 11:35:00+00:00,2025-08-15 11:09:00+00:00,2025-08-15 13:44:00+00:00,50,CRJ-550,Express,53,28,29,144.0,-24,170.0,24,43,0,0,0,1.0,5,9,5,0.86,0.35714285714285715,2.790002712426904,509.0,Easy
UA,2138,2025-08-15,ORD,LGA,2025-08-15 14:05:00+00:00,2025-08-15 17:27:00+00:00,2025-08-15 14:10:00+00:00,2025-08-15 17:29:00+00:00,166,B737-800,Mainline,62,55,51,5.0,-11,202.0,11,159,3,0,0,4.0,10,40,23,0.9578313253012049,0.36507936507936506,3.126651699000893,369.0,Medium
UA,2329,2025-08-06,ORD,DTW,2025-08-06 14:45:00+00:00,2025-08-06 17:13:00+00:00,2025-08-06 15:16:00+00:00,2025-08-06 17:31:00+00:00,126,A319-100,Mainline,-3,36,43,31.0,46,148.0,-46,107,2,0,1,1.0,3,7,39,0.8492063492063492,0.8478260869565217,3.4076114005369407,179.0,Medium
OO,5474,2025-08-15,ORD,MBS,2025-08-15 18:35:00+00:00,2025-08-15 21:02:00+00:00,2025-08-15 19:02:00+00:00,2025-08-15 21:18:00+00:00,50,CRJ-550,Express,10,43,29,27.0,19,147.0,-19,43,0,0,0,1.0,0,6,26,0.86,0.8125,3.3383122987286162,225.0,Medium
G7,4563,2025-08-13,ORD,FSD,2025-08-13 12:45:00+00:00,2025-08-13 14:35:00+00:00,2025-08-13 13:35:00+00:00,2025-08-13 15:07:00+00:00,50,CRJ-550,Express,74,65,29,50.0,-45,110.0,45,50,0,0,1,0.0,8,3,8,1.0,0.7272727272727273,3.3266205360693544,275.0,Medium
G7,4529,2025-08-01,ORD,SGF,2025-08-01 08:55:00+00:00,2025-08-01 10:48:00+00:00,2025-08-01 08:46:00+00:00,2025-08-01 10:25:00+00:00,50,CRJ-550,Express,62,58,29,-9.0,-33,113.0,33,48,0,0,0,1.0,0,7,27,0.96,0.7941176470588235,3.4203617382620664,224.0,Medium
UA,2038,2025-08-04,ORD,BUF,2025-08-04 07:15:00+00:00,2025-08-04 09:54:00+00:00,2025-08-04 07:11:00+00:00,2025-08-04 09:51:00+00:00,126,A319-100,Mainline,774,593,43,-4.0,-731,159.0,731,160,10,1,0,1.0,8,27,40,1.0,0.5970149253731343,3.3819044920669192,168.0,Medium
G7,4574,2025-08-02,ORD,YOW,2025-08-02 10:56:00+00:00,2025-08-02 14:04:00+00:00,2025-08-02 10:53:00+00:00,2025-08-02 14:22:00+00:00,50,CRJ-550,Express,63,38,37,-3.0,-26,188.0,26,54,3,1,1,1.0,0,8,20,1.0,0.7142857142857143,3.423236775635604,282.0,Medium
